,culture,primaryImageSmall
2188,America,https://images.metmuseum.org/CRDImages/ad/web-large/figure 107R1_24Z.jpg
2189,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-18_124_11_001.jpg
2190,China,https://images.metmuseum.org/CRDImages/as/web-large/DP157262_CRD.jpg
2191,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6833.jpg
2192,Japan,https://images.metmuseum.org/CRDImages/as/web-large/60_125.jpg
2193,China,https://images.metmuseum.org/CRDImages/as/web-large/DP205432_CRD.jpg
2194,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-14639-001.jpg
2195,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154411.jpg
2196,China,https://images.metmuseum.org/CRDImages/as/web-large/DP166302_CRD.jpg
2197,China,https://images.metmuseum.org/CRDImages/as/web-large/63648.jpg
2198,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT5290.jpg
2199,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP221133.jpg
2200,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-12550-001.jpg
2201,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap09.25.1.jpg
2202,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161427.jpg
2203,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT220319.jpg
2204,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap66.73.jpg
2205,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP364322.jpg
2206,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT5512.jpg
2207,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211833.jpg
2208,China,https://images.metmuseum.org/CRDImages/as/web-large/DP216385_CRD.jpg
2209,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6653.jpg
2210,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP222175.jpg
2211,Japan,https://images.metmuseum.org/CRDImages/as/web-large/64_55_1.JPG
2212,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap37.176.3.jpg
2213,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205560.jpg
2214,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6835.jpg
2215,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT78.jpg
2216,China,https://images.metmuseum.org/CRDImages/as/web-large/DP201351_CRD.jpg
2217,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP348979.jpg
2218,China,https://images.metmuseum.org/CRDImages/as/web-large/DP166191_CRD.jpg
2219,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS1945.jpg
2220,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP167062.jpg
2221,America,https://images.metmuseum.org/CRDImages/ad/web-large/GRR White Ptg. 77.5 Ret.jpg
2222,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap48.56.1.jpg
2223,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2023.jpg
2224,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6642.jpg
2225,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap23.80.80.jpg
2226,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1971.245.jpg
2227,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT5220.jpg
2228,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276181.jpg
2229,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2040.jpg
2230,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP361140.jpg
2231,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_24_162314.jpg
2232,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6646.jpg
2233,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2039.jpg
2234,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap41.152.2.jpg
2235,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP276995.jpg
2236,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1996_478_O2_sf.jpg
2237,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6910.jpg
2238,China,https://images.metmuseum.org/CRDImages/as/web-large/DP205836_CRD.jpg
2239,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161405.jpg
2240,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-001.jpg
2241,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap23.80.83.jpg
2242,Japan,https://images.metmuseum.org/CRDImages/as/web-large/1991_151.jpg
2243,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap99.27.jpg
2244,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211816.jpg
2245,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154485.jpg
2246,China,https://images.metmuseum.org/CRDImages/as/web-large/DT271148.jpg
2247,Japan,https://images.metmuseum.org/CRDImages/as/web-large/14_76_39_O.jpg
2248,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT6474.jpg
2249,America,https://images.metmuseum.org/CRDImages/ad/web-large/33956.jpg
2250,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153534.jpg
2251,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_9_108827.jpg
2252,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT4115.jpg
2253,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap13.217.2.jpg
2254,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-13657-002.jpg
2255,China,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_99_O.jpg
2256,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6651.jpg
2257,China,https://images.metmuseum.org/CRDImages/as/web-large/DT371469.jpg
2258,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6882.jpg
2259,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-15147-001.jpg
2260,Japan,https://images.metmuseum.org/CRDImages/as/web-large/07_246_20_O1_sf.jpg
2261,Japan,https://images.metmuseum.org/CRDImages/as/web-large/2001_611_d2.jpg
2262,Japan,https://images.metmuseum.org/CRDImages/as/web-large/TR_250_83_2012_sf.jpg
2263,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-36_100_78_002.jpg
2264,China,https://images.metmuseum.org/CRDImages/as/web-large/1976_191_O.JPG
2265,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-013.jpg
2266,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6738.jpg
2267,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap15.30.65.jpg
2268,China,https://images.metmuseum.org/CRDImages/as/web-large/DP235583.jpg
2269,America,"https://images.metmuseum.org/CRDImages/ad/web-large/ap1989.228a,b.jpg"
2270,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap74.6.jpg
2271,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168943.jpg
2272,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP146262.jpg
2273,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_107_O.jpg
2274,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap62.202.jpg
2275,China,https://images.metmuseum.org/CRDImages/as/web-large/DP156829.jpg
2276,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153530.jpg
2277,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP317438.jpg
2278,China,https://images.metmuseum.org/CRDImages/as/web-large/DP162761.jpg
2279,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP368631.jpg
2280,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP222181.jpg
2281,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_8_162298.jpg
2282,China,https://images.metmuseum.org/CRDImages/as/web-large/DT6289.jpg
2283,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_87.jpg
2284,China,https://images.metmuseum.org/CRDImages/as/web-large/DT6287.jpg
2285,China,https://images.metmuseum.org/CRDImages/as/web-large/DP202465_CRD.jpg
2286,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap94.23.3.jpg
2287,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap93.18.2.jpg
2288,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT81.jpg
2289,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap21.159.1.jpg
2290,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DT372445.jpg
2291,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211791.jpg
2292,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168967.jpg
2293,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP169105.jpg
2294,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6757.jpg
2295,China,https://images.metmuseum.org/CRDImages/as/web-large/DP162815.jpg
2296,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-1985_396_3_001.jpg
2297,China,https://images.metmuseum.org/CRDImages/as/web-large/DP166564_CRD.jpg
2298,America,https://images.metmuseum.org/CRDImages/ad/web-large/63428.jpg
2299,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap38.165.32.jpg
2300,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap64.97.4.jpg
2301,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154541.jpg
2302,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153503.jpg
2303,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP162911.jpg
2304,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276183.jpg
2305,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap24.186.jpg
2306,China,https://images.metmuseum.org/CRDImages/as/web-large/25279.jpg
2307,China,https://images.metmuseum.org/CRDImages/as/web-large/DP166607_CRD.jpg
2308,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP216807.jpg
2309,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP161496.jpg
2310,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6905.jpg
2311,China,https://images.metmuseum.org/CRDImages/as/web-large/DP120312.jpg
2312,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP217065.jpg
2313,China,https://images.metmuseum.org/CRDImages/as/web-large/DP205767_CRD.jpg
2314,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP237141_CRD.jpg
2315,China,https://images.metmuseum.org/CRDImages/as/web-large/DP160952.jpg
2316,China,https://images.metmuseum.org/CRDImages/as/web-large/13_100_51_19344.jpg
2317,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161401.jpg
2318,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205527.jpg
2319,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6769.jpg
2320,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap22.45.3.jpg
2321,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT6141.jpg
2322,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154515.jpg
2323,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP167126.jpg
2324,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT61.jpg
2325,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-16369-002.jpg
2326,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1980.360.12.jpg
2327,China,https://images.metmuseum.org/CRDImages/as/web-large/DP162807.jpg
2328,China,https://images.metmuseum.org/CRDImages/as/web-large/DP213260_CRD.jpg
2329,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap20.87.jpg
2330,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1996.348.jpg
2331,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205556.jpg
2332,China,https://images.metmuseum.org/CRDImages/as/web-large/DP166155_CRD.jpg
2333,China,https://images.metmuseum.org/CRDImages/as/web-large/DP202099_CRD.jpg
2334,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP169101.jpg
2335,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276504.jpg
2336,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap14.51.jpg
2337,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP137389.jpg
2338,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154420.jpg
2339,China,https://images.metmuseum.org/CRDImages/as/web-large/25254.jpg
2340,America,https://images.metmuseum.org/CRDImages/ad/web-large/271085.jpg
2341,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-245.jpg
2342,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276286.jpg
2343,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap46.67.84.jpg
2344,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP-1427-015.jpg
2345,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-17820-002.jpg
2346,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP276706.jpg
2347,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205549.jpg
2348,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap1977.258.3.jpg
2349,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_59_108879.jpg
2350,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153841.jpg
2351,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap92.10.41.jpg
2352,China,https://images.metmuseum.org/CRDImages/as/web-large/DP156826.jpg
2353,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-14_76_35_jps-004.jpg
2354,Japan,https://images.metmuseum.org/CRDImages/as/web-large/LC-14_76_53_002.jpg
2355,China,https://images.metmuseum.org/CRDImages/as/web-large/2000.664_detail.jpg
2356,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6626.jpg
2357,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP227348.jpg
2358,China,https://images.metmuseum.org/CRDImages/as/web-large/DP156911_CRD.jpg
2359,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT11701.jpg
2360,China,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_128_O.jpg
2361,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP162915.jpg
2362,China,https://images.metmuseum.org/CRDImages/as/web-large/2002_208_2_O.jpg
2363,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP363359.jpg
2364,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap22.45.7.jpg
2365,China,https://images.metmuseum.org/CRDImages/as/web-large/42_141_4.jpg
2366,China,https://images.metmuseum.org/CRDImages/as/web-large/DP166197_CRD.jpg
2367,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap00.17.3.jpg
2368,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-12380-002.jpg
2369,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP355520.jpg
2370,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP132146.jpg
2371,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153556.jpg
2372,China,https://images.metmuseum.org/CRDImages/as/web-large/13_220_110.jpg
2373,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT2945.jpg
2374,Japan,https://images.metmuseum.org/CRDImages/as/web-large/29_100_534_76316.jpg
2375,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6822.jpg
2376,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_3_O2_sf.jpg
2377,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-1310-001.jpg
2378,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP168984.jpg
2379,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT204722.jpg
2380,China,https://images.metmuseum.org/CRDImages/as/web-large/DP159075.jpg
2381,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT1545.jpg
2382,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP207859.jpg
2383,China,https://images.metmuseum.org/CRDImages/as/web-large/DT8382.jpg
2384,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_82_18902.jpg
2385,China,https://images.metmuseum.org/CRDImages/as/web-large/ASA97.jpg
2386,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP205581.jpg
2387,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP279648.jpg
2388,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154536.jpg
2389,China,https://images.metmuseum.org/CRDImages/as/web-large/DP159060.jpg
2390,China,https://images.metmuseum.org/CRDImages/as/web-large/52217.jpg
2391,America,https://images.metmuseum.org/CRDImages/ad/web-large/DT217161.jpg
2392,Japan,https://images.metmuseum.org/CRDImages/as/web-large/29_100_453_76205.jpg
2393,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211869.jpg
2394,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap63.182.2.jpg
2395,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-14071-003.jpg
2396,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP105588.jpg
2397,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6776.jpg
2398,Japan,https://images.metmuseum.org/CRDImages/as/web-large/56_121_3_162293.jpg
2399,Japan,https://images.metmuseum.org/CRDImages/as/web-large/36_100_47_108866.jpg
2400,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-13708-002.jpg
2401,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154389.jpg
2402,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap97.29.1.jpg
2403,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP-14063-011.jpg
2404,China,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-314.jpg
2405,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153563.jpg
2406,China,https://images.metmuseum.org/CRDImages/as/web-large/DP165745_CRD.jpg
2407,America,https://images.metmuseum.org/CRDImages/ad/web-large/ap11.116.1.jpg
2408,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153549.jpg
2409,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6544.jpg
2410,China,https://images.metmuseum.org/CRDImages/as/web-large/DP202117_CRD.jpg
2411,America,https://images.metmuseum.org/CRDImages/ad/web-large/DP105798.jpg
2412,China,https://images.metmuseum.org/CRDImages/as/web-large/DP154443.jpg
2413,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP211810.jpg
2414,Japan,https://images.metmuseum.org/CRDImages/as/web-large/DP341224.jpg
2415,China,https://images.metmuseum.org/CRDImages/as/web-large/DT8383.jpg
2416,China,https://images.metmuseum.org/CRDImages/as/web-large/DP161009.jpg
2417,China,https://images.metmuseum.org/CRDImages/as/web-large/DP332570.jpg
2418,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153528.jpg
2419,China,https://images.metmuseum.org/CRDImages/as/web-large/DP153891.jpg
2420,America,https://images.metmuseum.org/CRDImages/ad/web-large/APS6754.jpg
